time                          relative_error                
2.125000000000000e+00         6.142322142867760e-10         
2.131250000000000e+00         6.188725644937243e-10         
2.137500000000000e+00         6.235659283150910e-10         
2.143750000000000e+00         6.283138777522990e-10         
2.150000000000000e+00         6.331155693044013e-10         
2.156250000000000e+00         6.379729784739145e-10         
2.162500000000000e+00         6.428860695803501e-10         
2.168750000000000e+00         6.478557341215214e-10         
2.175000000000000e+00         6.528822223344043e-10         
2.181250000000000e+00         6.579657488145205e-10         
2.187500000000000e+00         6.631079060160099e-10         
2.193750000000000e+00         6.683084325082114e-10         
2.200000000000000e+00         6.735679009473410e-10         
2.206250000000000e+00         6.788875975433353e-10         
2.212500000000000e+00         6.842666187972369e-10         
2.218750000000000e+00         6.897065544116945e-10         
2.225000000000000e+00         6.952079946755214e-10         
2.231250000000000e+00         7.007707786398689e-10         
2.237500000000000e+00         7.063956812223158e-10         
2.243750000000000e+00         7.120830628517281e-10         
2.250000000000000e+00         7.178332364914980e-10         
2.256250000000000e+00         7.236468120736086e-10         
2.262500000000000e+00         7.295243990786545e-10         
2.268750000000000e+00         7.354655966380382e-10         
2.275000000000000e+00         7.414707848944980e-10         
2.281250000000000e+00         7.475413687122207e-10         
2.287500000000000e+00         7.536763808028488e-10         
2.293750000000000e+00         7.598765280976204e-10         
2.300000000000000e+00         7.661423009662133e-10         
2.306250000000000e+00         7.724728550351485e-10         
2.312500000000000e+00         7.788691471819146e-10         
2.318750000000000e+00         7.853313207292060e-10         
2.325000000000000e+00         7.918588713244749e-10         
2.331250000000000e+00         7.984517342406494e-10         
2.337500000000000e+00         8.051099501764891e-10         
2.343750000000000e+00         8.118335685080914e-10         
2.350000000000000e+00         8.186219925363232e-10         
2.356250000000000e+00         8.254757070267245e-10         
2.362500000000000e+00         8.323934124748722e-10         
2.368750000000000e+00         8.393746553352282e-10         
2.375000000000000e+00         8.464202108946324e-10         
2.381250000000000e+00         8.535281884295414e-10         
2.387500000000000e+00         8.606981465505900e-10         
2.393750000000000e+00         8.679301656751051e-10         
2.400000000000000e+00         8.752224008469798e-10         
2.406250000000000e+00         8.825741244928023e-10         
2.412500000000000e+00         8.899847510440121e-10         
2.418750000000000e+00         8.974531895227892e-10         
2.425000000000000e+00         9.049776597881717e-10         
2.431250000000000e+00         9.125572920293153e-10         
2.437500000000000e+00         9.201897193137533e-10         
2.443750000000000e+00         9.278742487755374e-10         
2.450000000000000e+00         9.356087173269575e-10         
2.456250000000000e+00         9.433917263065857e-10         
2.462500000000000e+00         9.512206105758811e-10         
2.468750000000000e+00         9.590930378355578e-10         
2.475000000000000e+00         9.670081814894135e-10         
2.481250000000000e+00         9.749619405789727e-10         
2.487500000000000e+00         9.829524127419507e-10         
2.493750000000000e+00         9.909770959372155e-10         
2.500000000000000e+00         9.990320555288755e-10         
2.506250000000000e+00         1.007115305187412e-09         
2.512500000000000e+00         1.015223592502145e-09         
2.518750000000000e+00         1.023352467523689e-09         
2.525000000000000e+00         1.031498990604756e-09         
2.531250000000000e+00         1.039659174878483e-09         
2.537500000000000e+00         1.047829131024545e-09         
2.543750000000000e+00         1.056004802101362e-09         
2.550000000000000e+00         1.064182173259161e-09         
2.556250000000000e+00         1.072355820855712e-09         
2.562500000000000e+00         1.080521136448865e-09         
2.568750000000000e+00         1.088674414360535e-09         
2.575000000000000e+00         1.096809580455615e-09         
2.581250000000000e+00         1.104921431405665e-09         
2.587500000000000e+00         1.113005296876214e-09         
2.593750000000000e+00         1.121054119459897e-09         
2.600000000000000e+00         1.129063666970890e-09         
2.606250000000000e+00         1.137027940569010e-09         
2.612500000000000e+00         1.144939774753917e-09         
2.618750000000000e+00         1.152793833102330e-09         
2.625000000000000e+00         1.160583210579652e-09         
2.631250000000000e+00         1.168302748567195e-09         
2.637500000000000e+00         1.175944763502135e-09         
2.643750000000000e+00         1.183503314536773e-09         
2.650000000000000e+00         1.190970891579518e-09         
2.656250000000000e+00         1.198340647187944e-09         
2.662500000000000e+00         1.205606638542612e-09         
2.668750000000000e+00         1.212762167018220e-09         
2.675000000000000e+00         1.219799160208482e-09         
2.681250000000000e+00         1.226711947492353e-09         
2.687500000000000e+00         1.233492068470795e-09         
2.693750000000000e+00         1.240134196840181e-09         
2.700000000000000e+00         1.246631148321104e-09         
2.706250000000000e+00         1.252976822847003e-09         
2.712500000000000e+00         1.259163289214919e-09         
2.718750000000000e+00         1.265184610896896e-09         
2.725000000000000e+00         1.271035847113411e-09         
2.731250000000000e+00         1.276709111622052e-09         
2.737500000000000e+00         1.282199298932428e-09         
2.743750000000000e+00         1.287501131915531e-09         
2.750000000000000e+00         1.292607636206511e-09         
2.756250000000000e+00         1.297515053756524e-09         
2.762500000000000e+00         1.302218605774959e-09         
2.768750000000000e+00         1.306712636720675e-09         
2.775000000000000e+00         1.310993273172482e-09         
2.781250000000000e+00         1.315056588763707e-09         
2.787500000000000e+00         1.318898983677123e-09         
2.793750000000000e+00         1.322517140608981e-09         
2.800000000000000e+00         1.325908720205623e-09         
2.806250000000000e+00         1.329070351257376e-09         
2.812500000000000e+00         1.331999592610087e-09         
2.818750000000000e+00         1.334696647238989e-09         
2.825000000000000e+00         1.337158519728332e-09         
2.831250000000000e+00         1.339384858749417e-09         
2.837500000000000e+00         1.341375647096377e-09         
2.843750000000000e+00         1.343129543926854e-09         
2.850000000000000e+00         1.344648302206730e-09         
2.856250000000000e+00         1.345932499203795e-09         
2.862500000000000e+00         1.346982443156094e-09         
2.868750000000000e+00         1.347800347367378e-09         
2.875000000000000e+00         1.348388200506135e-09         
2.881250000000000e+00         1.348747915903939e-09         
2.887500000000000e+00         1.348882303407325e-09         
2.893750000000000e+00         1.348795137510007e-09         
2.900000000000000e+00         1.348488606442486e-09         
2.906250000000000e+00         1.347966443765073e-09         
2.912500000000000e+00         1.347233275925200e-09         
2.918750000000000e+00         1.346293733311974e-09         
2.925000000000000e+00         1.345151084402378e-09         
2.931250000000000e+00         1.343811053281026e-09         
2.937500000000000e+00         1.342277120193606e-09         
2.943750000000000e+00         1.340555972203708e-09         
2.950000000000000e+00         1.338652405952325e-09         
2.956250000000000e+00         1.336572238747562e-09         
2.962500000000000e+00         1.334320151472697e-09         
2.968750000000000e+00         1.331902084771064e-09         
2.975000000000000e+00         1.329324999482321e-09         
2.981250000000000e+00         1.326593401584491e-09         
2.987500000000000e+00         1.323713932234470e-09         
2.993750000000000e+00         1.320692772332408e-09         
3.000000000000000e+00         1.317534636796640e-09         
3.006250000000000e+00         1.314246915498232e-09         
3.012500000000000e+00         1.310835800674558e-09         
3.018750000000000e+00         1.307306160848707e-09         
3.025000000000000e+00         1.303664446645761e-09         
3.031250000000000e+00         1.299916666120023e-09         
3.037500000000000e+00         1.296068514859245e-09         
3.043750000000000e+00         1.292125841774457e-09         
3.050000000000000e+00         1.288094691421762e-09         
3.056250000000000e+00         1.283979648275268e-09         
3.062500000000000e+00         1.279786532016198e-09         
3.068750000000000e+00         1.275521860372401e-09         
3.075000000000000e+00         1.271189380676368e-09         
3.081250000000000e+00         1.266794866123212e-09         
3.087500000000000e+00         1.262343809298318e-09         
3.093750000000000e+00         1.257839662367894e-09         
3.100000000000000e+00         1.253288428767864e-09         
3.106250000000000e+00         1.248694899462105e-09         
3.112500000000000e+00         1.244062684810783e-09         
3.118750000000000e+00         1.239396352865696e-09         
3.125000000000000e+00         1.234699741172232e-09         
3.131250000000000e+00         1.229978096509368e-09         
3.137500000000000e+00         1.225234156766869e-09         
3.143750000000000e+00         1.220472183917898e-09         
3.150000000000000e+00         1.215695399862506e-09         
3.156250000000000e+00         1.210907079901462e-09         
3.162500000000000e+00         1.206111327862168e-09         
3.168750000000000e+00         1.201311227666870e-09         
3.175000000000000e+00         1.196509393929836e-09         
3.181250000000000e+00         1.191709196457532e-09         
3.187500000000000e+00         1.186912551076684e-09         
3.193750000000000e+00         1.182122824043672e-09         
3.200000000000000e+00         1.177342501954835e-09         
3.206250000000000e+00         1.172574366920090e-09         
3.212500000000000e+00         1.167819905983075e-09         
3.218750000000000e+00         1.163081281836868e-09         
3.225000000000000e+00         1.158361753932937e-09         
3.231250000000000e+00         1.153661840692544e-09         
3.237500000000000e+00         1.148984143034630e-09         
3.243750000000000e+00         1.144330887849189e-09         
3.250000000000000e+00         1.139702238964382e-09         
3.256250000000000e+00         1.135101175516121e-09         
3.262500000000000e+00         1.130528979895681e-09         
3.268750000000000e+00         1.125986250062368e-09         
3.275000000000000e+00         1.121474881281941e-09         
3.281250000000000e+00         1.116995786516212e-09         
3.287500000000000e+00         1.112550225508269e-09         
3.293750000000000e+00         1.108139494835809e-09         
3.300000000000000e+00         1.103764584676601e-09         
3.306250000000000e+00         1.099425870122339e-09         
3.312500000000000e+00         1.095124134490114e-09         
3.318750000000000e+00         1.090861173870537e-09         
3.325000000000000e+00         1.086637034331659e-09         
3.331250000000000e+00         1.082452041125893e-09         
3.337500000000000e+00         1.078307555983916e-09         
3.343750000000000e+00         1.074203444747272e-09         
3.350000000000000e+00         1.070140583962852e-09         
3.356250000000000e+00         1.066119921184735e-09         
3.362500000000000e+00         1.062140965855178e-09         
3.368750000000000e+00         1.058204760681131e-09         
3.375000000000000e+00         1.054311003298867e-09         
3.381250000000000e+00         1.050460633739358e-09         
3.387500000000000e+00         1.046653643899928e-09         
3.393750000000000e+00         1.042890385945728e-09         
3.400000000000000e+00         1.039170702836151e-09         
3.406250000000000e+00         1.035494788039584e-09         
3.412500000000000e+00         1.031862979516155e-09         
3.418750000000000e+00         1.028275965959167e-09         
3.425000000000000e+00         1.024732671510821e-09         
3.431250000000000e+00         1.021234167349788e-09         
3.437500000000000e+00         1.017779252176141e-09         
3.443750000000000e+00         1.014369175327475e-09         
3.450000000000000e+00         1.011003437454544e-09         
3.456250000000000e+00         1.007682308424298e-09         
3.462500000000000e+00         1.004405086064359e-09         
3.468750000000000e+00         1.001171586693777e-09         
3.475000000000000e+00         9.979831446637049e-10         
3.481250000000000e+00         9.948381448454115e-10         
3.487500000000000e+00         9.917372627855418e-10         
3.493750000000000e+00         9.886801878294412e-10         
3.500000000000000e+00         9.856665850671068e-10         
3.506250000000000e+00         9.826964358039390e-10         
3.512500000000000e+00         9.797698774164410e-10         
3.518750000000000e+00         9.768869937848364e-10         
3.525000000000000e+00         9.740465710805737e-10         
3.531250000000000e+00         9.712480558476106e-10         
3.537500000000000e+00         9.684930784515958e-10         
3.543750000000000e+00         9.657811414109549e-10         
3.550000000000000e+00         9.631106639088850e-10         
3.556250000000000e+00         9.604823571189528e-10         
3.562500000000000e+00         9.578957444377357e-10         
3.568750000000000e+00         9.553508838328493e-10         
3.575000000000000e+00         9.528473454454173e-10         
3.581250000000000e+00         9.503847439791747e-10         
3.587500000000000e+00         9.479634447801497e-10         
3.593750000000000e+00         9.455827534349829e-10         
3.600000000000000e+00         9.432423347050525e-10         
3.606250000000000e+00         9.409422289304202e-10         
3.612500000000000e+00         9.386821592729041e-10         
3.618750000000000e+00         9.364624251271584e-10         
3.625000000000000e+00         9.342810674005192e-10         
3.631250000000000e+00         9.321397277572382e-10         
3.637500000000000e+00         9.300379065264274e-10         
3.643750000000000e+00         9.279742636460846e-10         
3.650000000000000e+00         9.259492976335834e-10         
3.656250000000000e+00         9.239626287020650e-10         
3.662500000000000e+00         9.220139662973743e-10         
3.668750000000000e+00         9.201032939638733e-10         
3.675000000000000e+00         9.182303761525691e-10         
3.681250000000000e+00         9.163948977160014e-10         
3.687500000000000e+00         9.145964566737043e-10         
3.693750000000000e+00         9.128349745494369e-10         
3.700000000000000e+00         9.111103828807525e-10         
3.706250000000000e+00         9.094222645667030e-10         
3.712500000000000e+00         9.077710345632722e-10         
3.718750000000000e+00         9.061546068050218e-10         
3.725000000000000e+00         9.045746491638328e-10         
3.731250000000000e+00         9.030309765648485e-10         
3.737500000000000e+00         9.015219741641253e-10         
3.743750000000000e+00         9.000485219421213e-10         
3.750000000000000e+00         8.986098190527904e-10         
3.756250000000000e+00         8.972059357004438e-10         
3.762500000000000e+00         8.958367595623192e-10         
3.768750000000000e+00         8.945020694798349e-10         
3.775000000000000e+00         8.932014766313077e-10         
3.781250000000000e+00         8.919349027879974e-10         
3.787500000000000e+00         8.907020494839217e-10         
