time                          x                             y                             z                             
3.281250000000004e-01         3.038136546567085e+01         3.712501491605818e+01         1.634096659665392e+00         
3.296875000000005e-01         3.043039711843785e+01         3.717107927093373e+01         1.641704655268222e+00         
3.312500000000005e-01         3.047961962711940e+01         3.721698067562051e+01         1.649310721037083e+00         
3.328125000000005e-01         3.052903240639130e+01         3.726271844026984e+01         1.656914848030998e+00         
3.343750000000005e-01         3.057863486845021e+01         3.730829187714329e+01         1.664517027311269e+00         
3.359375000000006e-01         3.062842642302125e+01         3.735370030062158e+01         1.672117249941487e+00         
3.375000000000006e-01         3.067840647736564e+01         3.739894302721347e+01         1.679715506987544e+00         
3.390625000000006e-01         3.072857443628835e+01         3.744401937556463e+01         1.687311789517641e+00         
3.406250000000006e-01         3.077892970214588e+01         3.748892866646642e+01         1.694906088602302e+00         
3.421875000000006e-01         3.082947167485388e+01         3.753367022286474e+01         1.702498395314380e+00         
3.437500000000007e-01         3.088019975189504e+01         3.757824336986874e+01         1.710088700729073e+00         
3.453125000000007e-01         3.093111332832680e+01         3.762264743475963e+01         1.717676995923930e+00         
3.468750000000007e-01         3.098221179678922e+01         3.766688174699931e+01         1.725263271978861e+00         
3.484375000000007e-01         3.103349454751283e+01         3.771094563823914e+01         1.732847519976154e+00         
3.500000000000008e-01         3.108496096832656e+01         3.775483844232853e+01         1.740429731000478e+00         
3.515625000000008e-01         3.113661044466560e+01         3.779855949532360e+01         1.748009896138897e+00         
3.531250000000008e-01         3.118844235957941e+01         3.784210813549578e+01         1.755588006480879e+00         
3.546875000000008e-01         3.124045609373968e+01         3.788548370334036e+01         1.763164053118310e+00         
3.562500000000008e-01         3.129265102544835e+01         3.792868554158504e+01         1.770738027145500e+00         
3.578125000000009e-01         3.134502653064568e+01         3.797171299519847e+01         1.778309919659195e+00         
3.593750000000009e-01         3.139758198291828e+01         3.801456541139868e+01         1.785879721758589e+00         
3.609375000000009e-01         3.145031675350729e+01         3.805724213966159e+01         1.793447424545332e+00         
3.625000000000009e-01         3.150323021131646e+01         3.809974253172940e+01         1.801013019123545e+00         
3.640625000000010e-01         3.155632172292033e+01         3.814206594161899e+01         1.808576496599822e+00         
3.656250000000010e-01         3.160959065257246e+01         3.818421172563029e+01         1.816137848083250e+00         
3.671875000000010e-01         3.166303636221362e+01         3.822617924235464e+01         1.823697064685414e+00         
3.687500000000010e-01         3.171665821148008e+01         3.826796785268306e+01         1.831254137520407e+00         
3.703125000000010e-01         3.177045555771191e+01         3.830957691981453e+01         1.838809057704843e+00         
3.718750000000011e-01         3.182442775596123e+01         3.835100580926429e+01         1.846361816357869e+00         
3.734375000000011e-01         3.187857415900066e+01         3.839225388887198e+01         1.853912404601167e+00         
3.750000000000011e-01         3.193289411733161e+01         3.843332052880989e+01         1.861460813558977e+00         
3.765625000000011e-01         3.198738697919275e+01         3.847420510159107e+01         1.869007034358096e+00         
3.781250000000012e-01         3.204205209056840e+01         3.851490698207753e+01         1.876551058127894e+00         
3.796875000000012e-01         3.209688879519703e+01         3.855542554748823e+01         1.884092876000327e+00         
3.812500000000012e-01         3.215189643457975e+01         3.859576017740723e+01         1.891632479109939e+00         
3.828125000000012e-01         3.220707434798883e+01         3.863591025379170e+01         1.899169858593882e+00         
3.843750000000012e-01         3.226242187247623e+01         3.867587516097992e+01         1.906705005591918e+00         
3.859375000000013e-01         3.231793834288224e+01         3.871565428569927e+01         1.914237911246436e+00         
3.875000000000013e-01         3.237362309184402e+01         3.875524701707413e+01         1.921768566702459e+00         
3.890625000000013e-01         3.242947544980429e+01         3.879465274663384e+01         1.929296963107655e+00         
3.906250000000013e-01         3.248549474502000e+01         3.883387086832059e+01         1.936823091612347e+00         
3.921875000000014e-01         3.254168030357098e+01         3.887290077849719e+01         1.944346943369524e+00         
3.937500000000014e-01         3.259803144936870e+01         3.891174187595498e+01         1.951868509534854e+00         
3.953125000000014e-01         3.265454750416504e+01         3.895039356192157e+01         1.959387781266687e+00         
3.968750000000014e-01         3.271122778756102e+01         3.898885524006857e+01         1.966904749726073e+00         
3.984375000000014e-01         3.276807161701564e+01         3.902712631651941e+01         1.974419406076770e+00         
4.000000000000015e-01         3.282507830785470e+01         3.906520619985691e+01         1.981931741485253e+00         
4.015625000000015e-01         3.288224717327970e+01         3.910309430113103e+01         1.989441747120725e+00         
4.031250000000015e-01         3.293957752437668e+01         3.914079003386645e+01         1.996949414155128e+00         
4.046875000000015e-01         3.299706867012517e+01         3.917829281407020e+01         2.004454733763153e+00         
4.062500000000016e-01         3.305471991740713e+01         3.921560206023919e+01         2.011957697122250e+00         
4.078125000000016e-01         3.311253057101592e+01         3.925271719336776e+01         2.019458295412639e+00         
4.093750000000016e-01         3.317049993366531e+01         3.928963763695519e+01         2.026956519817322e+00         
4.109375000000016e-01         3.322862730599848e+01         3.932636281701313e+01         2.034452361522088e+00         
