time                          x                             y                             z                             
3.578125000000009e-01         2.392959613968845e+01         7.834869293005181e+00         1.938671297053274e+01         
3.593750000000009e-01         2.396199395681920e+01         7.859655756461043e+00         1.938137290190815e+01         
3.609375000000009e-01         2.399449887417282e+01         7.884324769599285e+00         1.937601005035993e+01         
3.625000000000009e-01         2.402711046832126e+01         7.908875944844775e+00         1.937062442219215e+01         
3.640625000000010e-01         2.405982831444410e+01         7.933308896148516e+00         1.936521602373565e+01         
3.656250000000010e-01         2.409265198633410e+01         7.957623238992642e+00         1.935978486134803e+01         
3.671875000000010e-01         2.412558105640268e+01         7.981818590395414e+00         1.935433094141365e+01         
3.687500000000010e-01         2.415861509568547e+01         8.005894568916164e+00         1.934885427034363e+01         
3.703125000000010e-01         2.419175367384789e+01         8.029850794660241e+00         1.934335485457584e+01         
3.718750000000011e-01         2.422499635919068e+01         8.053686889283940e+00         1.933783270057487e+01         
3.734375000000011e-01         2.425834271865551e+01         8.077402475999385e+00         1.933228781483205e+01         
3.750000000000011e-01         2.429179231783060e+01         8.100997179579432e+00         1.932672020386542e+01         
3.765625000000011e-01         2.432534472095631e+01         8.124470626362504e+00         1.932112987421975e+01         
3.781250000000012e-01         2.435899949093083e+01         8.147822444257450e+00         1.931551683246650e+01         
3.796875000000012e-01         2.439275618931577e+01         8.171052262748359e+00         1.930988108520383e+01         
3.812500000000012e-01         2.442661437634192e+01         8.194159712899353e+00         1.930422263905661e+01         
3.828125000000012e-01         2.446057361091489e+01         8.217144427359379e+00         1.929854150067638e+01         
3.843750000000012e-01         2.449463345062083e+01         8.240006040366945e+00         1.929283767674134e+01         
3.859375000000013e-01         2.452879345173215e+01         8.262744187754887e+00         1.928711117395638e+01         
3.875000000000013e-01         2.456305316921330e+01         8.285358506955058e+00         1.928136199905303e+01         
3.890625000000013e-01         2.459741215672649e+01         8.307848637003042e+00         1.927559015878948e+01         
3.906250000000013e-01         2.463186996663752e+01         8.330214218542826e+00         1.926979565995058e+01         
3.921875000000014e-01         2.466642615002151e+01         8.352454893831450e+00         1.926397850934778e+01         
3.937500000000014e-01         2.470108025666876e+01         8.374570306743639e+00         1.925813871381919e+01         
3.953125000000014e-01         2.473583183509056e+01         8.396560102776427e+00         1.925227628022952e+01         
3.968750000000014e-01         2.477068043252508e+01         8.418423929053736e+00         1.924639121547010e+01         
3.984375000000014e-01         2.480562559494313e+01         8.440161434330960e+00         1.924048352645886e+01         
4.000000000000015e-01         2.484066686705416e+01         8.461772268999496e+00         1.923455322014032e+01         
4.015625000000015e-01         2.487580379231206e+01         8.483256085091295e+00         1.922860030348559e+01         
4.031250000000015e-01         2.491103591292113e+01         8.504612536283346e+00         1.922262478349237e+01         
4.046875000000015e-01         2.494636276984198e+01         8.525841277902188e+00         1.921662666718492e+01         
4.062500000000016e-01         2.498178390279749e+01         8.546941966928344e+00         1.921060596161405e+01         
4.078125000000016e-01         2.501729885027875e+01         8.567914262000794e+00         1.920456267385715e+01         
4.093750000000016e-01         2.505290714955105e+01         8.588757823421373e+00         1.919849681101813e+01         
4.109375000000016e-01         2.508860833665984e+01         8.609472313159184e+00         1.919240838022747e+01         
4.125000000000016e-01         2.512440194643681e+01         8.630057394854978e+00         1.918629738864213e+01         
4.140625000000017e-01         2.516028751250584e+01         8.650512733825497e+00         1.918016384344564e+01         
4.156250000000017e-01         2.519626456728907e+01         8.670837997067826e+00         1.917400775184801e+01         
4.171875000000017e-01         2.523233264201294e+01         8.691032853263696e+00         1.916782912108577e+01         
4.187500000000017e-01         2.526849126671430e+01         8.711096972783777e+00         1.916162795842193e+01         
4.203125000000018e-01         2.530473997024642e+01         8.731030027691951e+00         1.915540427114601e+01         
4.218750000000018e-01         2.534107828028517e+01         8.750831691749557e+00         1.914915806657398e+01         
4.234375000000018e-01         2.537750572333508e+01         8.770501640419619e+00         1.914288935204830e+01         
4.250000000000018e-01         2.541402182473549e+01         8.790039550871043e+00         1.913659813493787e+01         
4.265625000000018e-01         2.545062610866672e+01         8.809445101982813e+00         1.913028442263806e+01         
4.281250000000019e-01         2.548731809815617e+01         8.828717974348139e+00         1.912394822257069e+01         
4.296875000000019e-01         2.552409731508457e+01         8.847857850278590e+00         1.911758954218399e+01         
4.312500000000019e-01         2.556096328019210e+01         8.866864413808223e+00         1.911120838895263e+01         
4.328125000000019e-01         2.559791551308465e+01         8.885737350697667e+00         1.910480477037769e+01         
4.343750000000020e-01         2.563495353224002e+01         8.904476348438196e+00         1.909837869398667e+01         
4.359375000000020e-01         2.567207685501414e+01         8.923081096255780e+00         1.909193016733347e+01         
4.375000000000020e-01         2.570928499764734e+01         8.941551285115100e+00         1.908545919799836e+01         
4.390625000000020e-01         2.574657747527061e+01         8.959886607723561e+00         1.907896579358801e+01         
4.406250000000020e-01         2.578395380191187e+01         8.978086758535273e+00         1.907244996173546e+01         
4.421875000000021e-01         2.582141349050226e+01         8.996151433755001e+00         1.906591171010010e+01         
4.437500000000021e-01         2.585895605288245e+01         9.014080331342109e+00         1.905935104636769e+01         
4.453125000000021e-01         2.589658099980899e+01         9.031873151014466e+00         1.905276797825034e+01         
4.468750000000021e-01         2.593428784096058e+01         9.049529594252334e+00         1.904616251348648e+01         
4.484375000000022e-01         2.597207608494450e+01         9.067049364302246e+00         1.903953465984088e+01         
4.500000000000022e-01         2.600994523930288e+01         9.084432166180843e+00         1.903288442510460e+01         
4.515625000000022e-01         2.604789481051916e+01         9.101677706678693e+00         1.902621181709506e+01         
4.531250000000022e-01         2.608592430402444e+01         9.118785694364083e+00         1.901951684365594e+01         
4.546875000000022e-01         2.612403322420388e+01         9.135755839586819e+00         1.901279951265723e+01         
4.562500000000023e-01         2.616222107440313e+01         9.152587854481951e+00         1.900605983199518e+01         
4.578125000000023e-01         2.620048735693476e+01         9.169281452973514e+00         1.899929780959234e+01         
4.593750000000023e-01         2.623883157308469e+01         9.185836350778233e+00         1.899251345339750e+01         
4.609375000000023e-01         2.627725322311866e+01         9.202252265409205e+00         1.898570677138572e+01         
4.625000000000024e-01         2.631575180628871e+01         9.218528916179560e+00         1.897887777155829e+01         
4.640625000000024e-01         2.635432682083964e+01         9.234666024206096e+00         1.897202646194275e+01         
4.656250000000024e-01         2.639297776401552e+01         9.250663312412883e+00         1.896515285059284e+01         
4.671875000000024e-01         2.643170413206620e+01         9.266520505534871e+00         1.895825694558856e+01         
4.687500000000024e-01         2.647050542025383e+01         9.282237330121440e+00         1.895133875503606e+01         
4.703125000000025e-01         2.650938112285938e+01         9.297813514539948e+00         1.894439828706773e+01         
4.718750000000025e-01         2.654833073318925e+01         9.313248788979253e+00         1.893743554984214e+01         
4.734375000000025e-01         2.658735374358172e+01         9.328542885453192e+00         1.893045055154401e+01         
4.750000000000025e-01         2.662644964541362e+01         9.343695537804084e+00         1.892344330038427e+01         
4.765625000000026e-01         2.666561792910690e+01         9.358706481706147e+00         1.891641380459998e+01         
4.781250000000026e-01         2.670485808413518e+01         9.373575454668934e+00         1.890936207245435e+01         
4.796875000000026e-01         2.674416959903039e+01         9.388302196040735e+00         1.890228811223674e+01         
