time                          x                             y                             z                             
3.062500000000001e-01         2.290095543438656e+01         6.875415332026916e+00         1.963142858520072e+01         
3.078125000000002e-01         2.292906571037101e+01         6.902760032122781e+00         1.962764038641352e+01         
3.093750000000002e-01         2.295729082007660e+01         6.929997216146719e+00         1.962383255139820e+01         
3.109375000000002e-01         2.298563037312901e+01         6.957126472596430e+00         1.962000507782801e+01         
3.125000000000002e-01         2.301408397766503e+01         6.984147391379159e+00         1.961615796341307e+01         
3.140625000000002e-01         2.304265124033766e+01         7.011059563816990e+00         1.961229120590034e+01         
3.156250000000003e-01         2.307133176632129e+01         7.037862582652108e+00         1.960840480307372e+01         
3.171875000000003e-01         2.310012515931683e+01         7.064556042052061e+00         1.960449875275399e+01         
3.187500000000003e-01         2.312903102155697e+01         7.091139537614982e+00         1.960057305279891e+01         
3.203125000000003e-01         2.315804895381130e+01         7.117612666374812e+00         1.959662770110317e+01         
3.218750000000004e-01         2.318717855539160e+01         7.143975026806493e+00         1.959266269559850e+01         
3.234375000000004e-01         2.321641942415709e+01         7.170226218831145e+00         1.958867803425360e+01         
3.250000000000004e-01         2.324577115651963e+01         7.196365843821225e+00         1.958467371507422e+01         
3.265625000000004e-01         2.327523334744906e+01         7.222393504605671e+00         1.958064973610318e+01         
3.281250000000004e-01         2.330480559047850e+01         7.248308805475019e+00         1.957660609542036e+01         
3.296875000000005e-01         2.333448747770961e+01         7.274111352186507e+00         1.957254279114274e+01         
3.312500000000005e-01         2.336427859981800e+01         7.299800751969163e+00         1.956845982142444e+01         
3.328125000000005e-01         2.339417854605854e+01         7.325376613528864e+00         1.956435718445667e+01         
3.343750000000005e-01         2.342418690427074e+01         7.350838547053385e+00         1.956023487846783e+01         
3.359375000000006e-01         2.345430326088415e+01         7.376186164217429e+00         1.955609290172348e+01         
3.375000000000006e-01         2.348452720092375e+01         7.401419078187628e+00         1.955193125252638e+01         
3.390625000000006e-01         2.351485830801539e+01         7.426536903627537e+00         1.954774992921646e+01         
3.406250000000006e-01         2.354529616439124e+01         7.451539256702603e+00         1.954354893017091e+01         
3.421875000000006e-01         2.357584035089522e+01         7.476425755085111e+00         1.953932825380415e+01         
3.437500000000007e-01         2.360649044698854e+01         7.501196017959121e+00         1.953508789856782e+01         
3.453125000000007e-01         2.363724603075510e+01         7.525849666025373e+00         1.953082786295086e+01         
3.468750000000007e-01         2.366810667890712e+01         7.550386321506183e+00         1.952654814547949e+01         
3.484375000000007e-01         2.369907196679054e+01         7.574805608150315e+00         1.952224874471719e+01         
3.500000000000008e-01         2.373014146839071e+01         7.599107151237829e+00         1.951792965926478e+01         
3.515625000000008e-01         2.376131475633782e+01         7.623290577584922e+00         1.951359088776038e+01         
3.531250000000008e-01         2.379259140191260e+01         7.647355515548731e+00         1.950923242887944e+01         
3.546875000000008e-01         2.382397097505181e+01         7.671301595032135e+00         1.950485428133478e+01         
3.562500000000008e-01         2.385545304435396e+01         7.695128447488524e+00         1.950045644387652e+01         
3.578125000000009e-01         2.388703717708486e+01         7.718835705926552e+00         1.949603891529219e+01         
3.593750000000009e-01         2.391872293918332e+01         7.742423004914873e+00         1.949160169440667e+01         
3.609375000000009e-01         2.395050989526679e+01         7.765889980586854e+00         1.948714478008222e+01         
3.625000000000009e-01         2.398239760863707e+01         7.789236270645264e+00         1.948266817121851e+01         
3.640625000000010e-01         2.401438564128597e+01         7.812461514366954e+00         1.947817186675258e+01         
3.656250000000010e-01         2.404647355390108e+01         7.835565352607504e+00         1.947365586565889e+01         
3.671875000000010e-01         2.407866090587144e+01         7.858547427805858e+00         1.946912016694932e+01         
3.687500000000010e-01         2.411094725529334e+01         7.881407383988936e+00         1.946456476967317e+01         
3.703125000000010e-01         2.414333215897608e+01         7.904144866776225e+00         1.945998967291715e+01         
3.718750000000011e-01         2.417581517244772e+01         7.926759523384349e+00         1.945539487580543e+01         
3.734375000000011e-01         2.420839584996092e+01         7.949251002631624e+00         1.945078037749960e+01         
3.750000000000011e-01         2.424107374449869e+01         7.971618954942584e+00         1.944614617719869e+01         
3.765625000000011e-01         2.427384840778032e+01         7.993863032352491e+00         1.944149227413920e+01         
3.781250000000012e-01         2.430671939026712e+01         8.015982888511825e+00         1.943681866759505e+01         
3.796875000000012e-01         2.433968624116836e+01         8.037978178690750e+00         1.943212535687765e+01         
3.812500000000012e-01         2.437274850844711e+01         8.059848559783564e+00         1.942741234133584e+01         
3.828125000000012e-01         2.440590573882613e+01         8.081593690313124e+00         1.942267962035595e+01         
3.843750000000012e-01         2.443915747779381e+01         8.103213230435246e+00         1.941792719336175e+01         
3.859375000000013e-01         2.447250326961007e+01         8.124706841943098e+00         1.941315505981449e+01         
3.875000000000013e-01         2.450594265731230e+01         8.146074188271559e+00         1.940836321921287e+01         
3.890625000000013e-01         2.453947518272132e+01         8.167314934501558e+00         1.940355167109309e+01         
3.906250000000013e-01         2.457310038644735e+01         8.188428747364400e+00         1.939872041502879e+01         
3.921875000000014e-01         2.460681780789602e+01         8.209415295246060e+00         1.939386945063110e+01         
3.937500000000014e-01         2.464062698527432e+01         8.230274248191471e+00         1.938899877754860e+01         
3.953125000000014e-01         2.467452745559667e+01         8.251005277908769e+00         1.938410839546735e+01         
3.968750000000014e-01         2.470851875469091e+01         8.271608057773536e+00         1.937919830411089e+01         
3.984375000000014e-01         2.474260041720436e+01         8.292082262833013e+00         1.937426850324019e+01         
4.000000000000015e-01         2.477677197660992e+01         8.312427569810291e+00         1.936931899265372e+01         
4.015625000000015e-01         2.481103296521206e+01         8.332643657108482e+00         1.936434977218739e+01         
4.031250000000015e-01         2.484538291415301e+01         8.352730204814874e+00         1.935936084171459e+01         
4.046875000000015e-01         2.487982135341878e+01         8.372686894705048e+00         1.935435220114615e+01         
4.062500000000016e-01         2.491434781184534e+01         8.392513410246995e+00         1.934932385043036e+01         
4.078125000000016e-01         2.494896181712472e+01         8.412209436605194e+00         1.934427578955295e+01         
4.093750000000016e-01         2.498366289581117e+01         8.431774660644676e+00         1.933920801853710e+01         
4.109375000000016e-01         2.501845057332734e+01         8.451208770935065e+00         1.933412053744344e+01         
4.125000000000016e-01         2.505332437397041e+01         8.470511457754595e+00         1.932901334637003e+01         
4.140625000000017e-01         2.508828382091834e+01         8.489682413094110e+00         1.932388644545236e+01         
4.156250000000017e-01         2.512332843623603e+01         8.508721330661036e+00         1.931873983486333e+01         
4.171875000000017e-01         2.515845774088158e+01         8.527627905883332e+00         1.931357351481328e+01         
4.187500000000017e-01         2.519367125471248e+01         8.546401835913425e+00         1.930838748554996e+01         
4.203125000000018e-01         2.522896849649188e+01         8.565042819632117e+00         1.930318174735850e+01         
4.218750000000018e-01         2.526434898389486e+01         8.583550557652465e+00         1.929795630056147e+01         
4.234375000000018e-01         2.529981223351468e+01         8.601924752323654e+00         1.929271114551879e+01         
4.250000000000018e-01         2.533535776086911e+01         8.620165107734833e+00         1.928744628262780e+01         
4.265625000000018e-01         2.537098508040668e+01         8.638271329718931e+00         1.928216171232318e+01         
4.281250000000019e-01         2.540669370551302e+01         8.656243125856461e+00         1.927685743507699e+01         
4.296875000000019e-01         2.544248314851722e+01         8.674080205479290e+00         1.927153345139867e+01         
4.312500000000019e-01         2.547835292069809e+01         8.691782279674390e+00         1.926618976183498e+01         
4.328125000000019e-01         2.551430253229061e+01         8.709349061287568e+00         1.926082636697002e+01         
4.343750000000020e-01         2.555033149249225e+01         8.726780264927172e+00         1.925544326742522e+01         
4.359375000000020e-01         2.558643930946934e+01         8.744075606967774e+00         1.925004046385936e+01         
4.375000000000020e-01         2.562262549036349e+01         8.761234805553833e+00         1.924461795696849e+01         
4.390625000000020e-01         2.565888954129798e+01         8.778257580603331e+00         1.923917574748598e+01         
4.406250000000020e-01         2.569523096738421e+01         8.795143653811387e+00         1.923371383618246e+01         
4.421875000000021e-01         2.573164927272809e+01         8.811892748653854e+00         1.922823222386587e+01         
4.437500000000021e-01         2.576814396043651e+01         8.828504590390885e+00         1.922273091138140e+01         
4.453125000000021e-01         2.580471453262382e+01         8.844978906070480e+00         1.921720989961147e+01         
4.468750000000021e-01         2.584136049041823e+01         8.861315424532011e+00         1.921166918947578e+01         
4.484375000000022e-01         2.587808133396837e+01         8.877513876409719e+00         1.920610878193121e+01         
4.500000000000022e-01         2.591487656244976e+01         8.893573994136194e+00         1.920052867797190e+01         
4.515625000000022e-01         2.595174567407128e+01         8.909495511945831e+00         1.919492887862915e+01         
4.531250000000022e-01         2.598868816608174e+01         8.925278165878257e+00         1.918930938497148e+01         
4.546875000000022e-01         2.602570353477640e+01         8.940921693781743e+00         1.918367019810455e+01         
4.562500000000023e-01         2.606279127550349e+01         8.956425835316582e+00         1.917801131917121e+01         
4.578125000000023e-01         2.609995088267078e+01         8.971790331958458e+00         1.917233274935143e+01         
4.593750000000023e-01         2.613718184975215e+01         8.987014927001781e+00         1.916663448986232e+01         
4.609375000000023e-01         2.617448366929418e+01         9.002099365562996e+00         1.916091654195811e+01         
4.625000000000024e-01         2.621185583292272e+01         9.017043394583885e+00         1.915517890693013e+01         
4.640625000000024e-01         2.624929783134949e+01         9.031846762834823e+00         1.914942158610677e+01         
4.656250000000024e-01         2.628680915437871e+01         9.046509220918029e+00         1.914364458085351e+01         
4.671875000000024e-01         2.632438929091373e+01         9.061030521270785e+00         1.913784789257288e+01         
4.687500000000024e-01         2.636203772896363e+01         9.075410418168632e+00         1.913203152270445e+01         
