time                          relative_error                
2.706250000000000e+00         2.568154652978024e-02         
2.712500000000000e+00         2.580975608539491e-02         
2.718750000000000e+00         2.593463290520234e-02         
2.725000000000000e+00         2.605604821601301e-02         
2.731250000000000e+00         2.617387673267009e-02         
2.737500000000000e+00         2.628799711132251e-02         
2.743750000000000e+00         2.639829239716994e-02         
2.750000000000000e+00         2.650465046350597e-02         
2.756250000000000e+00         2.660696443885028e-02         
2.762500000000000e+00         2.670513311897034e-02         
2.768750000000000e+00         2.679906136062098e-02         
2.775000000000000e+00         2.688866045392907e-02         
2.781250000000000e+00         2.697384847044394e-02         
2.787500000000000e+00         2.705455058406197e-02         
2.793750000000000e+00         2.713069936220445e-02         
2.800000000000000e+00         2.720223502487545e-02         
2.806250000000000e+00         2.726910566948686e-02         
2.812500000000000e+00         2.733126745962854e-02         
2.818750000000000e+00         2.738868477628790e-02         
2.825000000000000e+00         2.744133033035305e-02         
2.831250000000000e+00         2.748918523560524e-02         
2.837500000000000e+00         2.753223904175169e-02         
2.843750000000000e+00         2.757048972744330e-02         
2.850000000000000e+00         2.760394365356999e-02         
2.856250000000000e+00         2.763261547750613e-02         
2.862500000000000e+00         2.765652802931963e-02         
2.868750000000000e+00         2.767571215129651e-02         
2.875000000000000e+00         2.769020650244269e-02         
2.881250000000000e+00         2.770005732991007e-02         
2.887500000000000e+00         2.770531820955381e-02         
2.893750000000000e+00         2.770604975804764e-02         
2.900000000000000e+00         2.770231931916598e-02         
2.906250000000000e+00         2.769420062701187e-02         
2.912500000000000e+00         2.768177344906097e-02         
2.918750000000000e+00         2.766512321198514e-02         
2.925000000000000e+00         2.764434061325178e-02         
2.931250000000000e+00         2.761952122149954e-02         
2.937500000000000e+00         2.759076506866128e-02         
2.943750000000000e+00         2.755817623674454e-02         
2.950000000000000e+00         2.752186244208351e-02         
2.956250000000000e+00         2.748193461976703e-02         
2.962500000000000e+00         2.743850651079824e-02         
2.968750000000000e+00         2.739169425438776e-02         
2.975000000000000e+00         2.734161598760170e-02         
2.981250000000000e+00         2.728839145440370e-02         
2.987500000000000e+00         2.723214162592419e-02         
2.993750000000000e+00         2.717298833359322e-02         
3.000000000000000e+00         2.711105391656645e-02         
3.006250000000000e+00         2.704646088466270e-02         
3.012500000000000e+00         2.697933159783763e-02         
3.018750000000000e+00         2.690978796300860e-02         
3.025000000000000e+00         2.683795114886990e-02         
3.031250000000000e+00         2.676394131914171e-02         
3.037500000000000e+00         2.668787738453201e-02         
3.043750000000000e+00         2.660987677353498e-02         
3.050000000000000e+00         2.653005522203338e-02         
3.056250000000000e+00         2.644852658154356e-02         
3.062500000000000e+00         2.636540264582392e-02         
3.068750000000000e+00         2.628079299545066e-02         
3.075000000000000e+00         2.619480485988355e-02         
3.081250000000000e+00         2.610754299644997e-02         
3.087500000000000e+00         2.601910958561963e-02         
3.093750000000000e+00         2.592960414187554e-02         
3.100000000000000e+00         2.583912343944952e-02         
3.106250000000000e+00         2.574776145215250e-02         
3.112500000000000e+00         2.565560930650443e-02         
3.118750000000000e+00         2.556275524735782e-02         
3.125000000000000e+00         2.546928461519769e-02         
3.131250000000000e+00         2.537527983430293e-02         
3.137500000000000e+00         2.528082041095814e-02         
3.143750000000000e+00         2.518598294092458e-02         
3.150000000000000e+00         2.509084112538582e-02         
3.156250000000000e+00         2.499546579461625e-02         
3.162500000000000e+00         2.489992493863687e-02         
3.168750000000000e+00         2.480428374415754e-02         
3.175000000000000e+00         2.470860463713163e-02         
3.181250000000000e+00         2.461294733028077e-02         
3.187500000000000e+00         2.451736887498442e-02         
3.193750000000000e+00         2.442192371695909e-02         
3.200000000000000e+00         2.432666375518807e-02         
3.206250000000000e+00         2.423163840359775e-02         
3.212500000000000e+00         2.413689465501016e-02         
3.218750000000000e+00         2.404247714693401e-02         
3.225000000000000e+00         2.394842822879225e-02         
3.231250000000000e+00         2.385478803021268e-02         
3.237500000000000e+00         2.376159453004260e-02         
3.243750000000000e+00         2.366888362577519e-02         
3.250000000000000e+00         2.357668920310461e-02         
3.256250000000000e+00         2.348504320535641e-02         
3.262500000000000e+00         2.339397570256129e-02         
3.268750000000000e+00         2.330351495996633e-02         
3.275000000000000e+00         2.321368750580325e-02         
3.281250000000000e+00         2.312451819814908e-02         
3.287500000000000e+00         2.303603029073966e-02         
3.293750000000000e+00         2.294824549761166e-02         
3.300000000000000e+00         2.286118405646784e-02         
3.306250000000000e+00         2.277486479067592e-02         
3.312500000000000e+00         2.268930516982357e-02         
3.318750000000000e+00         2.260452136877038e-02         
3.325000000000000e+00         2.252052832514502e-02         
3.331250000000000e+00         2.243733979524954e-02         
3.337500000000000e+00         2.235496840834312e-02         
3.343750000000000e+00         2.227342571928507e-02         
3.350000000000000e+00         2.219272225952615e-02         
3.356250000000000e+00         2.211286758644638e-02         
3.362500000000000e+00         2.203387033104017e-02         
3.368750000000000e+00         2.195573824395862e-02         
3.375000000000000e+00         2.187847823992449e-02         
3.381250000000000e+00         2.180209644053651e-02         
3.387500000000000e+00         2.172659821548696e-02         
3.393750000000000e+00         2.165198822221862e-02         
3.400000000000000e+00         2.157827044405002e-02         
3.406250000000000e+00         2.150544822680107e-02         
3.412500000000000e+00         2.143352431395194e-02         
3.418750000000000e+00         2.136250088037081e-02         
3.425000000000000e+00         2.129237956464944e-02         
3.431250000000000e+00         2.122316150008045e-02         
3.437500000000000e+00         2.115484734431875e-02         
3.443750000000000e+00         2.108743730776460e-02         
3.450000000000000e+00         2.102093118070754e-02         
3.456250000000000e+00         2.095532835927271e-02         
3.462500000000000e+00         2.089062787020738e-02         
3.468750000000000e+00         2.082682839454757e-02         
3.475000000000000e+00         2.076392829020582e-02         
3.481250000000000e+00         2.070192561351565e-02         
3.487500000000000e+00         2.064081813977378e-02         
3.493750000000000e+00         2.058060338281588e-02         
3.500000000000000e+00         2.052127861366417e-02         
3.506250000000000e+00         2.046284087828110e-02         
3.512500000000000e+00         2.040528701446655e-02         
3.518750000000000e+00         2.034861366793121e-02         
3.525000000000000e+00         2.029281730758084e-02         
3.531250000000000e+00         2.023789424004365e-02         
3.537500000000000e+00         2.018384062347147e-02         
3.543750000000000e+00         2.013065248064804e-02         
3.550000000000000e+00         2.007832571143131e-02         
3.556250000000000e+00         2.002685610455994e-02         
3.562500000000000e+00         1.997623934885275e-02         
3.568750000000000e+00         1.992647104382591e-02         
3.575000000000000e+00         1.987754670975523e-02         
3.581250000000000e+00         1.982946179720927e-02         
3.587500000000000e+00         1.978221169607456e-02         
3.593750000000000e+00         1.973579174410051e-02         
3.600000000000000e+00         1.969019723498174e-02         
3.606250000000000e+00         1.964542342600243e-02         
3.612500000000000e+00         1.960146554526246e-02         
3.618750000000000e+00         1.955831879850452e-02         
3.625000000000000e+00         1.951597837556204e-02         
3.631250000000000e+00         1.947443945644580e-02         
3.637500000000000e+00         1.943369721708680e-02         
3.643750000000000e+00         1.939374683475186e-02         
3.650000000000000e+00         1.935458349314821e-02         
3.656250000000000e+00         1.931620238723245e-02         
3.662500000000000e+00         1.927859872773901e-02         
3.668750000000000e+00         1.924176774544032e-02         
3.675000000000000e+00         1.920570469515528e-02         
3.681250000000000e+00         1.917040485951579e-02         
3.687500000000000e+00         1.913586355250520e-02         
3.693750000000000e+00         1.910207612277995e-02         
3.700000000000000e+00         1.906903795678622e-02         
3.706250000000000e+00         1.903674448168128e-02         
3.712500000000000e+00         1.900519116807060e-02         
3.718750000000000e+00         1.897437353256966e-02         
3.725000000000000e+00         1.894428714020054e-02         
3.731250000000000e+00         1.891492760663166e-02         
3.737500000000000e+00         1.888629060026879e-02         
3.743750000000000e+00         1.885837184420688e-02         
3.750000000000000e+00         1.883116711804850e-02         
3.756250000000000e+00         1.880467225959612e-02         
3.762500000000000e+00         1.877888316642806e-02         
3.768750000000000e+00         1.875379579736117e-02         
3.775000000000000e+00         1.872940617380911e-02         
3.781250000000000e+00         1.870571038103994e-02         
3.787500000000000e+00         1.868270456934159e-02         
