time                          x                             y                             z                             
1.874999999999996e-01         2.111943565992397e+01         4.520257715706969e+00         1.986327967914046e+01         
1.890624999999996e-01         2.113774260714922e+01         4.554537339406878e+00         1.986098430038899e+01         
1.906249999999996e-01         2.115618971235118e+01         4.588744863644123e+00         1.985866957079308e+01         
1.921874999999996e-01         2.117477671434299e+01         4.622879784720901e+00         1.985633548530516e+01         
1.937499999999996e-01         2.119350335011008e+01         4.656941599886999e+00         1.985398203891029e+01         
1.953124999999996e-01         2.121236935481362e+01         4.690929807346293e+00         1.985160922662617e+01         
1.968749999999996e-01         2.123137446179401e+01         4.724843906263223e+00         1.984921704350329e+01         
1.984374999999995e-01         2.125051840257442e+01         4.758683396769274e+00         1.984680548462499e+01         
1.999999999999995e-01         2.126980090686433e+01         4.792447779969423e+00         1.984437454510755e+01         
2.015624999999995e-01         2.128922170256305e+01         4.826136557948593e+00         1.984192422010025e+01         
2.031249999999995e-01         2.130878051576339e+01         4.859749233778079e+00         1.983945450478550e+01         
2.046874999999995e-01         2.132847707075519e+01         4.893285311521975e+00         1.983696539437888e+01         
2.062499999999995e-01         2.134831109002901e+01         4.926744296243574e+00         1.983445688412922e+01         
2.078124999999995e-01         2.136828229427975e+01         4.960125694011769e+00         1.983192896931871e+01         
2.093749999999995e-01         2.138839040241037e+01         4.993429011907430e+00         1.982938164526295e+01         
2.109374999999995e-01         2.140863513153555e+01         5.026653758029776e+00         1.982681490731106e+01         
2.124999999999995e-01         2.142901619698545e+01         5.059799441502728e+00         1.982422875084570e+01         
2.140624999999995e-01         2.144953331230946e+01         5.092865572481251e+00         1.982162317128320e+01         
2.156249999999995e-01         2.147018618927993e+01         5.125851662157685e+00         1.981899816407363e+01         
2.171874999999995e-01         2.149097453789601e+01         5.158757222768061e+00         1.981635372470083e+01         
2.187499999999995e-01         2.151189806638746e+01         5.191581767598402e+00         1.981368984868253e+01         
2.203124999999995e-01         2.153295648121847e+01         5.224324810991010e+00         1.981100653157040e+01         
2.218749999999995e-01         2.155414948709153e+01         5.256985868350745e+00         1.980830376895013e+01         
2.234374999999995e-01         2.157547678695133e+01         5.289564456151288e+00         1.980558155644149e+01         
2.249999999999995e-01         2.159693808198864e+01         5.322060091941380e+00         1.980283988969841e+01         
2.265624999999994e-01         2.161853307164428e+01         5.354472294351068e+00         1.980007876440905e+01         
2.281249999999994e-01         2.164026145361303e+01         5.386800583097916e+00         1.979729817629585e+01         
2.296874999999994e-01         2.166212292384763e+01         5.419044478993214e+00         1.979449812111562e+01         
2.312499999999994e-01         2.168411717656276e+01         5.451203503948175e+00         1.979167859465960e+01         
2.328124999999994e-01         2.170624390423907e+01         5.483277180980106e+00         1.978883959275349e+01         
2.343749999999994e-01         2.172850279762724e+01         5.515265034218574e+00         1.978598111125759e+01         
2.359374999999994e-01         2.175089354575199e+01         5.547166588911560e+00         1.978310314606680e+01         
2.374999999999994e-01         2.177341583591621e+01         5.578981371431588e+00         1.978020569311068e+01         
2.390624999999994e-01         2.179606935370508e+01         5.610708909281851e+00         1.977728874835356e+01         
2.406249999999994e-01         2.181885378299012e+01         5.642348731102312e+00         1.977435230779457e+01         
2.421874999999994e-01         2.184176880593345e+01         5.673900366675804e+00         1.977139636746771e+01         
2.437499999999994e-01         2.186481410299186e+01         5.705363346934098e+00         1.976842092344188e+01         
2.453124999999994e-01         2.188798935292109e+01         5.736737203963969e+00         1.976542597182100e+01         
2.468749999999994e-01         2.191129423277998e+01         5.768021471013248e+00         1.976241150874400e+01         
2.484374999999994e-01         2.193472841793474e+01         5.799215682496847e+00         1.975937753038492e+01         
2.499999999999994e-01         2.195829158206321e+01         5.830319374002781e+00         1.975632403295296e+01         
2.515624999999994e-01         2.198198339715913e+01         5.861332082298172e+00         1.975325101269252e+01         
2.531249999999994e-01         2.200580353353646e+01         5.892253345335232e+00         1.975015846588326e+01         
2.546874999999994e-01         2.202975165983367e+01         5.923082702257239e+00         1.974704638884018e+01         
2.562499999999994e-01         2.205382744301813e+01         5.953819693404493e+00         1.974391477791363e+01         
2.578124999999994e-01         2.207803054839041e+01         5.984463860320257e+00         1.974076362948939e+01         
